"filename", "language", "Java", "comment", "blank", "total"
"/home/soup/Documents/Code/Java/Game/app/bin/main/org/game/components/World.class", "Java", -1, 0, 0, -1
"/home/soup/Documents/Code/Java/Game/app/bin/main/org/game/components/player/Player.class", "Java", 0, 0, -1, -1
"/home/soup/Documents/Code/Java/Game/app/src/main/java/org/game/components/World.java", "Java", -2, 0, 0, -2
"/home/soup/Documents/Code/Java/Game/app/src/main/java/org/game/components/player/Player.java", "Java", 3, 0, 0, 3
"Total", "-", 0, 0, -1, -1
