"filename", "language", "Java", "comment", "blank", "total"
"/home/soup/Documents/Code/Java/Game/app/src/main/java/org/game/components/Player.java", "Java", -1, 0, 0, -1
"/home/soup/Documents/Code/Java/Game/app/src/main/java/org/game/components/World.java", "Java", 0, 0, 1, 1
"Total", "-", -1, 0, 1, 0
